Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","1993","1993","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","1994","1994","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","1995","1995","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","1996","1996","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","1997","1997","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","1998","1998","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","1999","1999","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2000","2000","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2001","2001","ha","6100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2002","2002","ha","13400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2003","2003","ha","14200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2004","2004","ha","14100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2005","2005","ha","9300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2006","2006","ha","14200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2007","2007","ha","14400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2008","2008","ha","12866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2009","2009","ha","11400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2010","2010","ha","12192","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2011","2011","ha","13138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2012","2012","ha","13519","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2013","2013","ha","13622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2014","2014","ha","13489","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2015","2015","ha","14434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2016","2016","ha","13848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2017","2017","ha","13924","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2018","2018","ha","14069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2019","2019","ha","13947","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","711","Anise, badian, fennel, coriander","2020","2020","ha","13980","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","711","Anise, badian, fennel, coriander","2001","2001","hg/ha","3279","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","711","Anise, badian, fennel, coriander","2002","2002","hg/ha","5672","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","711","Anise, badian, fennel, coriander","2003","2003","hg/ha","5634","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","711","Anise, badian, fennel, coriander","2004","2004","hg/ha","7376","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","711","Anise, badian, fennel, coriander","2005","2005","hg/ha","9570","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","711","Anise, badian, fennel, coriander","2006","2006","hg/ha","7935","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","711","Anise, badian, fennel, coriander","2007","2007","hg/ha","7639","Fc","Calculated data"
